Date,AAPL,AMZN,AVGO,COST,GOOG,GOOGL,HD,JPM,LLY,MA,META,MSFT,NVDA,ORCL,PG,TSLA,UNH,V,WMT,XOM
2019-04-02,46.52735900878906,90.6989974975586,25.629459381103516,219.46815490722656,59.809600830078125,60.05928039550781,168.93507385253906,88.95377349853516,119.17329406738281,231.77476501464844,173.6770782470703,112.82218170166016,4.542853832244873,49.48322677612305,89.90066528320312,19.058666229248047,224.1682891845703,151.59747314453125,29.607467651367188,61.612239837646484
2019-04-03,46.8463020324707,91.03500366210938,25.72671890258789,221.27503967285156,60.08013153076172,60.32183074951172,172.67349243164062,89.13143920898438,117.08140563964844,231.45506286621094,173.01905822753906,113.56049346923828,4.682367324829102,49.40098190307617,89.84869384765625,19.45400047302246,225.47979736328125,152.25082397460938,29.683818817138672,61.24883270263672
2019-04-04,46.927833557128906,90.94300079345703,25.540660858154297,223.027099609375,60.532501220703125,60.75226974487305,174.2732391357422,89.99248504638672,115.75438690185547,228.67486572265625,175.49160766601562,112.98310089111328,4.673431396484375,49.181663513183594,89.62336730957031,17.851999282836914,226.90147399902344,151.46292114257812,29.964805603027344,62.11949920654297
2019-04-05,47.24197769165039,91.86399841308594,25.73348617553711,224.36856079101562,60.14139938354492,60.35371017456055,175.6729736328125,89.77934265136719,117.0261001586914,229.22702026367188,175.1925048828125,113.48477935791016,4.740206241607666,49.28219223022461,89.8139877319336,18.33066749572754,228.17633056640625,151.47256469726562,30.184709548950195,62.45260238647461
2019-04-08,47.98539352416992,92.49299621582031,25.75040054321289,224.96170043945312,59.97650146484375,60.1957893371582,176.9684295654297,90.0692138671875,117.1827621459961,229.1979217529297,174.40487670898438,113.52265167236328,4.761058807373047,49.09028625488281,90.95779418945312,18.213333129882812,228.14881896972656,151.56861877441406,30.306884765625,62.83872985839844
2019-04-09,47.84150695800781,91.79199981689453,25.663293838500977,223.49249267578125,59.64817810058594,59.91729736328125,174.6645050048828,89.40425872802734,117.25647735595703,228.84869384765625,177.04693603515625,112.90737915039062,4.698254585266113,49.19080352783203,90.68917846679688,18.15399932861328,228.1855010986328,151.3188018798828,30.141952514648438,62.02864456176758
2019-04-10,48.11008834838867,92.36650085449219,26.00665283203125,224.1313018798828,59.892799377441406,60.1046142578125,173.38644409179688,89.80491638183594,117.21041107177734,229.96426391601562,177.2862091064453,113.76876831054688,4.768754482269287,49.53961181640625,90.68052673339844,18.40399932861328,225.6541290283203,152.34686279296875,30.41988182067871,61.74852752685547
2019-04-11,47.7096061706543,92.20349884033203,26.167341232299805,220.1434783935547,60.015357971191406,60.26104736328125,175.16873168945312,90.56366729736328,115.3304672241211,228.9747772216797,176.9771270751953,113.90127563476562,4.754854202270508,49.3743896484375,90.76717376708984,17.89466667175293,215.92282104492188,151.67431640625,30.786394119262695,62.043792724609375
2019-04-12,47.69041061401367,92.15299987792969,26.81177520751953,220.79135131835938,60.67548751831055,60.915679931640625,177.22926330566406,94.80926513671875,113.40444946289062,231.68128967285156,178.5623779296875,114.48814392089844,4.7168731689453125,50.02609634399414,91.03579711914062,17.84666633605957,204.73321533203125,153.38453674316406,31.018505096435547,61.26397705078125
2019-04-15,47.77674102783203,92.24349975585938,26.758495330810547,224.78834533691406,60.83641052246094,61.10498809814453,178.10733032226562,93.72653198242188,114.34442138671875,231.99169921875,179.1107177734375,114.58280944824219,4.585054874420166,50.14543151855469,91.61637115478516,17.7586669921875,211.13510131835938,154.15325927734375,31.284215927124023,61.0595588684082
